title;descriptionHtml;status;totalInventory;mediaCount.count;metafield.value;metafield;sku;id;Cod. Modelo;Colecao;Cod. Gr.;Desc. Gr.;Cod. Subgr.;Desc. Subgr.;Cod. Prod.;Desc. Produto;Markup Aplic;Pr. Custo;Pr Venda unit;Faixa de Preco;Gde. Gr.;Metal;Cor Padrao;Desc Cor;Sub Nivel;Tab. Pr.;Foto;Encomendavel;Status;Estoque;STATUS_FINAL;Data Inclusao;Peso;Classificacao;Linha
Tornozeleira Você - G | Ouro Branco 18K;"Complete seu look com nossa Tornozeleira em Ouro Branco 18k - G. <br>Um acessório versátil para todas as ocasiões.<br data-mce-fragment=""1"">";ACTIVE;6;2;;;TO00007;gid://shopify/ProductVariant/47838344741159;VOCE;VOCE;TOR;TORNOZELEIRA;SP;SEM PEDRA;TO00007;TORNOZELEIRA G OB, VENEZIANA 0,80MM;4.01;115.29;2900.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;CORRENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/TO00007.JPG;Sim;Ativo;1.0;ATIVO;2024-01-30;1.4;;
Tornozeleira Você - G | Ouro Amarelo 18K;"<p>Complete seu look com nossa Tornozeleira em Ouro Amarelo 18k tamanho - G.</p>
<p>Um acessório versátil para todas as ocasiões!<br data-mce-fragment=""1""></p>";ACTIVE;6;2;;;TO00005;gid://shopify/ProductVariant/47838376395047;VOCE;VOCE;TOR;TORNOZELEIRA;SP;SEM PEDRA;TO00005;TORNOZELEIRA G OA, VENEZIANA 0,80MM;3.81;111.21;2900.0;08. Ate 5.000;PA;OURO;OA;OURO AMARELO;CORRENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/TO00005.JPG;Sim;Ativo;1.0;ATIVO;2024-01-30;1.4;;ACES S/P
Tornozeleira Você - G | Ouro Branco 18K com Ródio Negro;"Complete seu look com nossa Tornozeleira de Ouro Branco 18k com Ródio Negro tamanho - G. <br>Um acessório versátil para todas as ocasiões!<br data-mce-fragment=""1"">";ACTIVE;8;2;;;TO00012;gid://shopify/ProductVariant/47838388584743;VOCE;VOCE;TOR;TORNOZELEIRA;SP;SEM PEDRA;TO00012;TORNOZELEIRA G OBN, VENEZIANA 0,80MM;4.01;115.29;2900.0;08. Ate 5.000;PA;OURO;RN;RODIO NEGRO;CORRENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/TO00012.JPG;Sim;Ativo;3.0;ATIVO;2024-02-19;1.4;;
Piercing Você | Ouro Amarelo 18K e Diamantes;"<p>Personalize seu visual com iniciais e brinque com o estilo.<br>Adicione charme único ao seu look.</p>
<p>Você feito para você. </p>";ACTIVE;11;2;;;PI01627;gid://shopify/ProductVariant/47838515757351;VOCE;VOCE;PIE;PIERCING;DI;DIAMANTE INCOLOR;PI01627;PIE OA, PIERCING CRAVADO , D ±0,08CT;4.84;254.56;7900.0;07. De 5.000 a 10.000;PA;OURO;OA;OURO AMARELO;PIERCING;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01627.JPG;Sim;Ativo;6.0;ATIVO;2024-02-02;2.7;COM;BR CHAIN
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01546;gid://shopify/ProductVariant/47846527205671;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01546;PINGENTE P OB, LETRA A , D ±0,04CT;9.84;73.51;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01546.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.6;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01547;gid://shopify/ProductVariant/47846527271207;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01547;PINGENTE P OB, LETRA B , D ±0,08CT;6.36;113.44;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01547.JPG;Sim;Ativo;3.0;ATIVO;2024-01-29;0.8;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01548;gid://shopify/ProductVariant/47846527336743;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01548;PINGENTE P OB, LETRA C, D ±0,04CT;10.11;71.57;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01548.JPG;Sim;Ativo;0.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01549;gid://shopify/ProductVariant/47846527402279;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01549;PINGENTE P OB, LETRA D , D ±0,06CT;7.9;91.31;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01549.JPG;Sim;Ativo;2.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01550;gid://shopify/ProductVariant/47846527467815;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01550;PINGENTE P OB, LETRA E , D ±0,06CT;7.99;90.54;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01550.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.8;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01551;gid://shopify/ProductVariant/47846527533351;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01551;PINGENTE P OB, LETRA F , D ±0,04CT;9.96;71.42;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01551.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.6;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01552;gid://shopify/ProductVariant/47846527598887;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01552;PINGENTE P OB, LETRA G, D ±0,04CT;9.33;77.53;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01552.JPG;Sim;Ativo;3.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01553;gid://shopify/ProductVariant/47846527664423;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01553;PINGENTE P OB, LETRA H, D ±0,04CT;12.98;55.75;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01553.JPG;Sim;Ativo;0.0;ATIVO;2024-01-29;0.5;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01554;gid://shopify/ProductVariant/47846527729959;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01554;PINGENTE P OB, LETRA  I, D ±0,03CT;14.69;49.15;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01554.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.4;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01555;gid://shopify/ProductVariant/47846527795495;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01555;PINGENTE P OB, LETRA J, D ±0,03CT;14.27;50.69;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01555.JPG;Sim;Ativo;3.0;ATIVO;2024-01-29;0.4;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01556;gid://shopify/ProductVariant/47846527861031;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01556;PINGENTE P OB, LETRA K, D ±0,05CT;8.48;85.16;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01556.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01557;gid://shopify/ProductVariant/47846527926567;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01557;PINGENTE P OB, LETRA L, D ±0,03CT;13.39;54.01;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01557.JPG;Sim;Ativo;4.0;ATIVO;2024-01-29;0.5;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01558;gid://shopify/ProductVariant/47846527992103;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01558;PINGENTE P OB, LETRA M, D ±0,07CT;6.54;110.6;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01558.JPG;Sim;Ativo;0.0;ATIVO;2024-01-29;1.0;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01559;gid://shopify/ProductVariant/47846528057639;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01559;PINGENTE P OB, LETRA N, D ±0,04CT;12.77;56.67;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01559.JPG;Sim;Ativo;0.0;ATIVO;2024-01-29;0.5;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01560;gid://shopify/ProductVariant/47846528123175;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01560;PINGENTE P OB,LETRA O, D ±0,06CT;7.78;92.83;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01560.JPG;Sim;Ativo;0.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01561;gid://shopify/ProductVariant/47846528188711;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01561;PINGENTE P OB,LETRA  P, D ±0,05CT;9.02;80.04;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01561.JPG;Sim;Ativo;0.0;ATIVO;2024-01-29;0.6;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01562;gid://shopify/ProductVariant/47846528254247;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01562;PINGENTE P OB, LETRA Q, D ±0,05CT;9.02;80.04;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01562.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.6;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01563;gid://shopify/ProductVariant/47846528319783;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01563;PINGENTE P OB, LETRA R, D ±0,06CT;7.92;91.31;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01563.JPG;Sim;Ativo;4.0;ATIVO;2024-01-29;0.8;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01564;gid://shopify/ProductVariant/47846528385319;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01564;PINGENTE P OB, LETRA S, D ±0,05CT;8.47;79.04;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01564.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01565;gid://shopify/ProductVariant/47846528450855;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01565;PINGENTE P OB, LETRA T, D ±0,03CT;12.23;58.77;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01565.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.5;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01566;gid://shopify/ProductVariant/47846528516391;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01566;PINGENTE P OB, LETRA U, D ±0,05CT;8.55;84.4;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01566.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01567;gid://shopify/ProductVariant/47846528581927;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01567;PINGENTE P OB, LETRA V, D ±0,04CT;10.08;71.61;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01567.JPG;Sim;Ativo;0.0;ATIVO;2024-01-29;0.6;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01568;gid://shopify/ProductVariant/47846528647463;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01568;PINGENTE P OB, LETRA W, D ±0,07CT;5.9;121.73;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01568.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;1.0;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01625;gid://shopify/ProductVariant/47846528712999;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01625;PINGENTE P OB, LETRA X, D ±0,04CT;9.27;77.87;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01625.JPG;Sim;Ativo;1.0;ATIVO;2024-02-02;0.7;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01569;gid://shopify/ProductVariant/47846528778535;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01569;PINGENTE P OB, LETRA Y, D ±0,03CT;12.96;55.7;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01569.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.5;COM;PING CRAV
Pingente Você - P | Ouro Branco 18K e Diamantes;"<p>Pingente P em Ouro Branco cravejado com diamantes.<br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br data-mce-fragment=""1""></p>
<p>VOCÊ É FEITO PARA VOCÊ.</p>";ACTIVE;162;30;;;PI01570;gid://shopify/ProductVariant/47846528844071;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01570;PINGENTE P OB, LETRA Z, D ±0,05CT;7.51;96.16;4500.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01570.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.9;COM;PING CRAV
Pingente Você - P | Ouro Amarelo 18K e Diamantes;Pingente P em Ouro Amarelo cravejado com diamantes. <br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br><br>VOCÊ É FEITO PARA VOCÊ<br>;ACTIVE;157;16;;;PI01520;gid://shopify/ProductVariant/47846571082023;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01520;PINGENTE P OA, LETRA A , D ±0,04CT;9.65;74.99;4500.0;08. Ate 5.000;PA;OURO;OA;OURO AMARELO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01520.JPG;Sim;Ativo;3.0;ATIVO;2024-01-29;0.6;COM;PING CRAV
Pingente Você - P | Ouro Amarelo 18K e Diamantes;Pingente P em Ouro Amarelo cravejado com diamantes. <br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br><br>VOCÊ É FEITO PARA VOCÊ<br>;ACTIVE;157;16;;;PI01521;gid://shopify/ProductVariant/47846571147559;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01521;PINGENTE P OA, LETRA B , D ±0,08CT;6.38;113.16;4500.0;08. Ate 5.000;PA;OURO;OA;OURO AMARELO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01521.JPG;Sim;Ativo;1.0;ATIVO;2024-01-29;0.8;COM;PING CRAV
Pingente Você - P | Ouro Amarelo 18K e Diamantes;Pingente P em Ouro Amarelo cravejado com diamantes. <br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br><br>VOCÊ É FEITO PARA VOCÊ<br>;ACTIVE;157;16;;;PI01522;gid://shopify/ProductVariant/47846571213095;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01522;PINGENTE P OA, LETRA C, D ±0,04CT;10.22;70.82;4500.0;08. Ate 5.000;PA;OURO;OA;OURO AMARELO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01522.JPG;Sim;Ativo;4.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
Pingente Você - P | Ouro Amarelo 18K e Diamantes;Pingente P em Ouro Amarelo cravejado com diamantes. <br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br><br>VOCÊ É FEITO PARA VOCÊ<br>;ACTIVE;157;16;;;PI01523;gid://shopify/ProductVariant/47846571278631;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01523;PINGENTE P OA, LETRA D , D ±0,06CT;7.97;90.53;4500.0;08. Ate 5.000;PA;OURO;OA;OURO AMARELO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01523.JPG;Sim;Ativo;2.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
Pingente Você - P | Ouro Amarelo 18K e Diamantes;Pingente P em Ouro Amarelo cravejado com diamantes. <br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br><br>VOCÊ É FEITO PARA VOCÊ<br>;ACTIVE;157;16;;;PI01524;gid://shopify/ProductVariant/47846571344167;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01524;PINGENTE P OA, LETRA E, D ±0,06CT;8.07;89.64;4500.0;08. Ate 5.000;PA;OURO;OA;OURO AMARELO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01524.JPG;Sim;Ativo;0.0;ATIVO;2024-01-29;0.8;COM;PING CRAV
Pingente Você - P | Ouro Amarelo 18K e Diamantes;Pingente P em Ouro Amarelo cravejado com diamantes. <br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br><br>VOCÊ É FEITO PARA VOCÊ<br>;ACTIVE;157;16;;;PI01525;gid://shopify/ProductVariant/47846571409703;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01525;PINGENTE P OA, LETRA F , D ±0,04CT;8.91;81.17;4500.0;08. Ate 5.000;PA;OURO;OA;OURO AMARELO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01525.JPG;Sim;Ativo;0.0;ATIVO;2024-01-29;0.6;COM;PING CRAV
Pingente Você - P | Ouro Amarelo 18K e Diamantes;Pingente P em Ouro Amarelo cravejado com diamantes. <br>Personalize seu visual com iniciais e brinque com o estilo. <br>Adicione charme único ao seu look.<br><br>VOCÊ É FEITO PARA VOCÊ<br>;ACTIVE;157;16;;;PI01526;gid://shopify/ProductVariant/47846571475239;VOCE;VOCE;PI;LETRA;DI;DIAMANTE INCOLOR;PI01526;PINGENTE P OA, LETRA G, D ±0,04CT;9.31;77.53;4500.0;08. Ate 5.000;PA;OURO;OA;OURO AMARELO;PINGENTE;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/PI01526.JPG;Sim;Ativo;3.0;ATIVO;2024-01-29;0.7;COM;PING CRAV
